,customer_id,product_id,ppu,order_count,special_price,update_option
1201,130,587,9.95,0,TRUE,MANUAL
1202,130,620,16.4,0,TRUE,MANUAL
1203,130,652,6.9,0,TRUE,MANUAL
1204,131,111,4.99,0,TRUE,MANUAL
1205,131,159,1.65,0,TRUE,MANUAL
1206,131,241,6.9,0,TRUE,MANUAL
1207,131,312,5.5,0,TRUE,MANUAL
1208,131,370,8.95,0,TRUE,MANUAL
1209,131,391,8.95,0,TRUE,MANUAL
1210,131,547,3.95,0,TRUE,MANUAL
1211,133,111,4.99,0,TRUE,MANUAL
1212,133,113,5.1,0,TRUE,MANUAL
1213,133,166,3.9,0,TRUE,MANUAL
1214,133,241,6.4,0,TRUE,MANUAL
1215,133,363,8.8,0,TRUE,MANUAL
1216,133,397,11.95,0,TRUE,MANUAL
1217,133,423,4.55,0,TRUE,MANUAL
1218,133,541,5.4,0,TRUE,MANUAL
1219,133,647,16.2,0,TRUE,MANUAL
1220,135,571,24.5,0,TRUE,MANUAL
1221,138,25,3.98,0,TRUE,MANUAL
1222,138,26,3.75,0,TRUE,MANUAL
1223,138,78,27.0,0,TRUE,MANUAL
1224,139,23,3.45,0,TRUE,MANUAL
1225,139,25,3.95,0,TRUE,MANUAL
1226,139,81,16.0,0,TRUE,MANUAL
1227,139,113,4.9,0,TRUE,MANUAL
1228,142,138,2.48,0,TRUE,MANUAL
1229,142,532,3.95,0,TRUE,MANUAL
1230,142,664,6.25,0,TRUE,MANUAL
1231,143,23,3.98,0,TRUE,MANUAL
1232,143,111,4.99,0,TRUE,MANUAL
1233,143,126,1.25,0,TRUE,MANUAL
1234,143,496,10.9,0,TRUE,MANUAL
1235,143,532,3.95,0,TRUE,MANUAL
1236,143,553,5.95,0,TRUE,MANUAL
1237,143,664,6.45,0,TRUE,MANUAL
1238,144,23,3.78,0,TRUE,MANUAL
1239,144,26,5.2,0,TRUE,MANUAL
1240,144,27,5.5,0,TRUE,MANUAL
1241,144,38,4.9,0,TRUE,MANUAL
1242,144,39,8.9,0,TRUE,MANUAL
1243,144,40,8.9,0,TRUE,MANUAL
1244,144,50,4.9,0,TRUE,MANUAL
1245,144,64,3.1,0,TRUE,MANUAL
1246,144,73,6.5,0,TRUE,MANUAL
1247,144,102,1.68,0,TRUE,MANUAL
1248,144,103,9.99,0,TRUE,MANUAL
1249,144,111,4.65,0,TRUE,MANUAL
1250,144,113,4.95,0,TRUE,MANUAL
1251,144,116,0.95,0,TRUE,MANUAL
1252,144,126,1.2,0,TRUE,MANUAL
1253,144,138,2.48,0,TRUE,MANUAL
1254,144,148,1.65,0,TRUE,MANUAL
1255,144,159,1.5,0,TRUE,MANUAL
1256,144,249,5.4,0,TRUE,MANUAL
1257,144,254,11.45,0,TRUE,MANUAL
1258,144,267,23.0,0,TRUE,MANUAL
1259,144,274,32.5,0,TRUE,MANUAL
1260,144,277,34.5,0,TRUE,MANUAL
1261,144,346,7.4,0,TRUE,MANUAL
1262,144,347,0.4,0,TRUE,MANUAL
1263,144,361,6.5,0,TRUE,MANUAL
1264,144,385,10.25,0,TRUE,MANUAL
1265,144,386,10.85,0,TRUE,MANUAL
1266,144,389,6.9,0,TRUE,MANUAL
1267,144,390,7.8,0,TRUE,MANUAL
1268,144,408,6.5,0,TRUE,MANUAL
1269,144,417,4.1,0,TRUE,MANUAL
1270,144,450,6.85,0,TRUE,MANUAL
1271,144,467,3.25,0,TRUE,MANUAL
1272,144,475,1.45,0,TRUE,MANUAL
1273,144,477,6.5,0,TRUE,MANUAL
1274,144,478,0.6,0,TRUE,MANUAL
1275,144,485,0.8,0,TRUE,MANUAL
1276,144,487,2.45,0,TRUE,MANUAL
1277,144,488,2.75,0,TRUE,MANUAL
1278,144,497,4.65,0,TRUE,MANUAL
1279,144,502,4.9,0,TRUE,MANUAL
1280,144,515,1.7,0,TRUE,MANUAL
1281,144,529,4.48,0,TRUE,MANUAL
1282,144,553,5.85,0,TRUE,MANUAL
1283,144,575,21.5,0,TRUE,MANUAL
1284,144,642,3.6,0,TRUE,MANUAL
1285,144,664,4.0,0,TRUE,MANUAL
1286,144,687,1.25,0,TRUE,MANUAL
1287,144,717,32.99,0,TRUE,MANUAL
1288,145,23,3.85,0,TRUE,MANUAL
1289,145,111,4.99,0,TRUE,MANUAL
1290,145,126,1.4,0,TRUE,MANUAL
1291,145,138,2.58,0,TRUE,MANUAL
1292,145,382,17.99,0,TRUE,MANUAL
1293,145,642,4.0,0,TRUE,MANUAL
1294,145,664,6.45,0,TRUE,MANUAL
1295,145,670,6.9,0,TRUE,MANUAL
1296,148,25,3.98,0,TRUE,MANUAL
1297,148,165,3.95,0,TRUE,MANUAL
1298,148,197,3.5,0,TRUE,MANUAL
1299,149,23,3.95,0,TRUE,MANUAL
1300,149,25,3.95,0,TRUE,MANUAL
1301,149,159,1.45,0,TRUE,MANUAL
1302,150,23,3.78,0,TRUE,MANUAL
1303,150,25,3.98,0,TRUE,MANUAL
1304,150,119,5.5,0,TRUE,MANUAL
1305,150,312,4.9,0,TRUE,MANUAL
1306,150,495,12.9,0,TRUE,MANUAL
1307,150,532,3.65,0,TRUE,MANUAL
1308,150,623,5.5,0,TRUE,MANUAL
1309,150,657,6.9,0,TRUE,MANUAL
1310,150,664,3.65,0,TRUE,MANUAL
1311,153,25,3.95,0,TRUE,MANUAL
1312,153,529,4.68,0,TRUE,MANUAL
1313,153,616,19.5,0,TRUE,MANUAL
1314,155,73,5.9,0,TRUE,MANUAL
1315,155,111,3.95,0,TRUE,MANUAL
1316,155,138,2.28,0,TRUE,MANUAL
1317,155,241,5.9,0,TRUE,MANUAL
1318,155,280,3.65,0,TRUE,MANUAL
1319,155,296,0.8,0,TRUE,MANUAL
1320,155,376,6.9,0,TRUE,MANUAL
1321,155,391,7.85,0,TRUE,MANUAL
1322,155,418,4.6,0,TRUE,MANUAL
1323,155,507,3.6,0,TRUE,MANUAL
1324,155,532,3.85,0,TRUE,MANUAL
1325,155,625,5.95,0,TRUE,MANUAL
1326,155,652,6.95,0,TRUE,MANUAL
1327,155,664,6.25,0,TRUE,MANUAL
1328,155,677,5.5,0,TRUE,MANUAL
1329,156,23,3.1,0,TRUE,MANUAL
1330,156,70,6.2,0,TRUE,MANUAL
1331,156,71,0.97,0,TRUE,MANUAL
1332,156,127,1.1,0,TRUE,MANUAL
1333,156,197,3.21,0,TRUE,MANUAL
1334,156,239,5.21,0,TRUE,MANUAL
1335,156,241,5.21,0,TRUE,MANUAL
1336,156,312,5.33,0,TRUE,MANUAL
1337,156,371,2.42,0,TRUE,MANUAL
1338,156,417,3.75,0,TRUE,MANUAL
1339,156,512,3.82,0,TRUE,MANUAL
1340,156,529,4.04,0,TRUE,MANUAL
1341,156,537,0.8,0,TRUE,MANUAL
1342,156,650,6.8,0,TRUE,MANUAL
1343,156,664,5.25,0,TRUE,MANUAL
1344,156,671,5.9,0,TRUE,MANUAL
1345,156,672,1.04,0,TRUE,MANUAL
1346,157,23,3.45,0,TRUE,MANUAL
1347,157,80,15.4,0,TRUE,MANUAL
1348,161,111,4.99,0,TRUE,MANUAL
1349,161,126,1.2,0,TRUE,MANUAL
1350,161,314,6.4,0,TRUE,MANUAL
1351,161,370,9.5,0,TRUE,MANUAL
1352,161,616,17.9,0,TRUE,MANUAL
1353,161,664,3.4,0,TRUE,MANUAL
1354,163,314,5.33,0,TRUE,MANUAL
1355,164,2,1.8,0,TRUE,MANUAL
1356,164,23,3.78,0,TRUE,MANUAL
1357,164,92,1.0,0,TRUE,MANUAL
1358,164,135,1.7,0,TRUE,MANUAL
1359,164,142,3.1,0,TRUE,MANUAL
1360,164,159,1.65,0,TRUE,MANUAL
1361,164,197,6.6,0,TRUE,MANUAL
1362,164,297,4.9,0,TRUE,MANUAL
1363,164,314,5.9,0,TRUE,MANUAL
1364,164,348,4.4,0,TRUE,MANUAL
1365,164,370,9.5,0,TRUE,MANUAL
1366,164,398,13.65,0,TRUE,MANUAL
1367,164,450,7.45,0,TRUE,MANUAL
1368,164,529,5.8,0,TRUE,MANUAL
1369,165,23,6.6,0,TRUE,MANUAL
1370,165,43,10.95,0,TRUE,MANUAL
1371,165,54,8.95,0,TRUE,MANUAL
1372,165,98,5.9,0,TRUE,MANUAL
1373,165,99,6.5,0,TRUE,MANUAL
1374,165,125,3.6,0,TRUE,MANUAL
1375,165,138,2.68,0,TRUE,MANUAL
1376,165,159,1.55,0,TRUE,MANUAL
1377,165,187,19.8,0,TRUE,MANUAL
1378,165,196,5.6,0,TRUE,MANUAL
1379,165,206,4.35,0,TRUE,MANUAL
1380,165,221,3.95,0,TRUE,MANUAL
1381,165,235,4.4,0,TRUE,MANUAL
1382,165,249,5.7,0,TRUE,MANUAL
1383,165,266,28.5,0,TRUE,MANUAL
1384,165,267,30.0,0,TRUE,MANUAL
1385,165,269,108.0,0,TRUE,MANUAL
1386,165,277,38.5,0,TRUE,MANUAL
1387,165,308,10.6,0,TRUE,MANUAL
1388,165,351,38.5,0,TRUE,MANUAL
1389,165,361,8.9,0,TRUE,MANUAL
1390,165,362,8.4,0,TRUE,MANUAL
1391,165,363,10.4,0,TRUE,MANUAL
1392,165,364,10.9,0,TRUE,MANUAL
1393,165,367,10.6,0,TRUE,MANUAL
1394,165,374,18.65,0,TRUE,MANUAL
1395,165,375,18.25,0,TRUE,MANUAL
1396,165,376,9.9,0,TRUE,MANUAL
1397,165,382,16.99,0,TRUE,MANUAL
1398,165,385,11.65,0,TRUE,MANUAL
1399,165,389,8.9,0,TRUE,MANUAL
1400,165,390,10.5,0,TRUE,MANUAL
1401,165,467,3.75,0,TRUE,MANUAL
1402,165,471,1.6,0,TRUE,MANUAL
1403,165,476,1.95,0,TRUE,MANUAL
1404,165,482,4.65,0,TRUE,MANUAL
1405,165,493,5.6,0,TRUE,MANUAL
1406,165,494,25.0,0,TRUE,MANUAL
1407,165,502,5.1,0,TRUE,MANUAL
1408,165,505,5.6,0,TRUE,MANUAL
1409,165,522,4.25,0,TRUE,MANUAL
1410,165,529,4.9,0,TRUE,MANUAL
1411,165,530,4.3,0,TRUE,MANUAL
1412,165,540,4.4,0,TRUE,MANUAL
1413,165,541,5.1,0,TRUE,MANUAL
1414,165,575,25.5,0,TRUE,MANUAL
1415,165,590,14.95,0,TRUE,MANUAL
1416,165,594,11.6,0,TRUE,MANUAL
1417,165,615,15.9,0,TRUE,MANUAL
1418,165,652,7.95,0,TRUE,MANUAL
1419,168,23,3.85,0,TRUE,MANUAL
1420,168,25,3.98,0,TRUE,MANUAL
1421,168,80,16.0,0,TRUE,MANUAL
1422,168,93,1.6,0,TRUE,MANUAL
1423,168,111,4.65,0,TRUE,MANUAL
1424,168,298,4.8,0,TRUE,MANUAL
1425,168,565,3.75,0,TRUE,MANUAL
1426,169,23,3.78,0,TRUE,MANUAL
1427,169,25,3.98,0,TRUE,MANUAL
1428,169,64,2.99,0,TRUE,MANUAL
1429,169,68,6.45,0,TRUE,MANUAL
1430,169,73,6.2,0,TRUE,MANUAL
1431,169,98,5.5,0,TRUE,MANUAL
1432,169,111,4.65,0,TRUE,MANUAL
1433,169,113,4.75,0,TRUE,MANUAL
1434,169,126,1.25,0,TRUE,MANUAL
1435,169,138,2.2,0,TRUE,MANUAL
1436,169,148,1.45,0,TRUE,MANUAL
1437,169,159,1.38,0,TRUE,MANUAL
1438,169,168,2.25,0,TRUE,MANUAL
1439,169,241,6.2,0,TRUE,MANUAL
1440,169,249,5.25,0,TRUE,MANUAL
1441,169,254,11.2,0,TRUE,MANUAL
1442,169,284,2.0,0,TRUE,MANUAL
1443,169,297,4.4,0,TRUE,MANUAL
1444,169,346,7.4,0,TRUE,MANUAL
1445,169,355,9.9,0,TRUE,MANUAL
1446,169,364,9.2,0,TRUE,MANUAL
1447,169,376,8.2,0,TRUE,MANUAL
1448,169,386,9.95,0,TRUE,MANUAL
1449,169,389,5.8,0,TRUE,MANUAL
1450,169,418,4.1,0,TRUE,MANUAL
1451,169,497,4.5,0,TRUE,MANUAL
1452,169,507,4.45,0,TRUE,MANUAL
1453,169,512,3.85,0,TRUE,MANUAL
1454,169,522,3.65,0,TRUE,MANUAL
1455,169,534,3.95,0,TRUE,MANUAL
1456,169,539,3.4,0,TRUE,MANUAL
1457,169,541,4.9,0,TRUE,MANUAL
1458,169,553,5.65,0,TRUE,MANUAL
1459,169,568,21.5,0,TRUE,MANUAL
1460,169,571,19.5,0,TRUE,MANUAL
1461,169,591,13.65,0,TRUE,MANUAL
1462,169,664,4.95,0,TRUE,MANUAL
1463,169,670,6.9,0,TRUE,MANUAL
1464,170,98,5.5,0,TRUE,MANUAL
1465,170,418,4.6,0,TRUE,MANUAL
1466,170,591,13.95,0,TRUE,MANUAL
1467,170,616,21.5,0,TRUE,MANUAL
1468,171,111,4.99,0,TRUE,MANUAL
1469,172,165,3.95,0,TRUE,MANUAL
1470,176,23,3.78,0,TRUE,MANUAL
1471,178,254,11.5,0,TRUE,MANUAL
1472,178,717,28.5,0,TRUE,MANUAL
1473,180,20,0.7,0,TRUE,MANUAL
1474,181,23,3.85,0,TRUE,MANUAL
1475,181,25,3.98,0,TRUE,MANUAL
1476,181,81,16.0,0,TRUE,MANUAL
1477,181,111,4.65,0,TRUE,MANUAL
1478,181,113,4.95,0,TRUE,MANUAL
1479,181,119,5.9,0,TRUE,MANUAL
1480,181,125,2.6,0,TRUE,MANUAL
1481,181,147,0.7,0,TRUE,MANUAL
1482,181,164,4.4,0,TRUE,MANUAL
1483,181,215,4.45,0,TRUE,MANUAL
1484,181,294,5.1,0,TRUE,MANUAL
1485,181,376,8.8,0,TRUE,MANUAL
1486,181,391,8.65,0,TRUE,MANUAL
1487,181,412,26.5,0,TRUE,MANUAL
1488,181,502,4.9,0,TRUE,MANUAL
1489,181,512,3.75,0,TRUE,MANUAL
1490,182,27,5.4,0,TRUE,MANUAL
1491,182,39,8.9,0,TRUE,MANUAL
1492,182,50,4.6,0,TRUE,MANUAL
1493,182,54,4.4,0,TRUE,MANUAL
1494,182,56,6.9,0,TRUE,MANUAL
1495,182,57,6.2,0,TRUE,MANUAL
1496,182,111,4.99,0,TRUE,MANUAL
1497,182,138,2.45,0,TRUE,MANUAL
1498,182,266,23.0,0,TRUE,MANUAL
1499,182,267,21.0,0,TRUE,MANUAL
1500,182,286,3.7,0,TRUE,MANUAL
1501,182,287,3.9,0,TRUE,MANUAL
1502,182,312,5.4,0,TRUE,MANUAL
1503,182,314,5.4,0,TRUE,MANUAL
1504,182,361,5.45,0,TRUE,MANUAL
1505,182,373,8.0,0,TRUE,MANUAL
1506,182,403,5.9,0,TRUE,MANUAL
1507,182,455,5.6,0,TRUE,MANUAL
1508,182,528,3.25,0,TRUE,MANUAL
1509,182,529,3.95,0,TRUE,MANUAL
1510,182,571,19.5,0,TRUE,MANUAL
1511,182,573,18.0,0,TRUE,MANUAL
1512,182,592,9.1,0,TRUE,MANUAL
1513,182,594,9.0,0,TRUE,MANUAL
1514,182,615,12.5,0,TRUE,MANUAL
1515,182,637,15.6,0,TRUE,MANUAL
1516,182,658,6.9,0,TRUE,MANUAL
1517,183,23,3.95,0,TRUE,MANUAL
1518,183,93,1.5,0,TRUE,MANUAL
1519,183,126,1.25,0,TRUE,MANUAL
1520,183,314,5.4,0,TRUE,MANUAL
1521,183,456,11.95,0,TRUE,MANUAL
1522,184,68,6.7,0,TRUE,MANUAL
1523,184,111,4.45,0,TRUE,MANUAL
1524,184,126,1.3,0,TRUE,MANUAL
1525,184,280,3.95,0,TRUE,MANUAL
1526,184,312,5.6,0,TRUE,MANUAL
1527,184,376,8.8,0,TRUE,MANUAL
1528,187,57,7.8,0,TRUE,MANUAL
1529,187,690,4.65,0,TRUE,MANUAL
1530,188,23,4.15,0,TRUE,MANUAL
1531,188,25,4.15,0,TRUE,MANUAL
1532,188,111,4.99,0,TRUE,MANUAL
1533,191,23,3.78,0,TRUE,MANUAL
1534,191,25,3.98,0,TRUE,MANUAL
1535,191,111,4.65,0,TRUE,MANUAL
1536,191,370,9.5,0,TRUE,MANUAL
1537,191,382,14.99,0,TRUE,MANUAL
1538,191,502,4.9,0,TRUE,MANUAL
1539,191,530,5.3,0,TRUE,MANUAL
1540,191,553,6.2,0,TRUE,MANUAL
1541,191,571,19.5,0,TRUE,MANUAL
1542,191,573,16.0,0,TRUE,MANUAL
1543,191,575,18.5,0,TRUE,MANUAL
1544,191,647,16.5,0,TRUE,MANUAL
1545,193,23,3.78,0,TRUE,MANUAL
1546,193,50,4.9,0,TRUE,MANUAL
1547,193,92,1.15,0,TRUE,MANUAL
1548,193,93,1.3,0,TRUE,MANUAL
1549,193,111,4.65,0,TRUE,MANUAL
1550,193,126,1.1,0,TRUE,MANUAL
1551,193,159,1.25,0,TRUE,MANUAL
1552,193,197,3.65,0,TRUE,MANUAL
1553,193,241,6.5,0,TRUE,MANUAL
1554,193,254,12.45,0,TRUE,MANUAL
1555,193,266,14.5,0,TRUE,MANUAL
1556,193,280,3.85,0,TRUE,MANUAL
1557,193,297,4.9,0,TRUE,MANUAL
1558,193,312,4.4,0,TRUE,MANUAL
1559,193,342,6.7,0,TRUE,MANUAL
1560,193,348,3.95,0,TRUE,MANUAL
1561,193,364,9.9,0,TRUE,MANUAL
1562,193,382,11.99,0,TRUE,MANUAL
1563,193,385,9.99,0,TRUE,MANUAL
1564,193,386,11.99,0,TRUE,MANUAL
1565,193,390,8.8,0,TRUE,MANUAL
1566,193,400,6.9,0,TRUE,MANUAL
1567,193,418,4.6,0,TRUE,MANUAL
1568,193,481,2.28,0,TRUE,MANUAL
1569,193,497,4.5,0,TRUE,MANUAL
1570,193,502,4.9,0,TRUE,MANUAL
1571,193,522,2.99,0,TRUE,MANUAL
1572,193,529,4.1,0,TRUE,MANUAL
1573,193,532,3.65,0,TRUE,MANUAL
1574,193,553,5.65,0,TRUE,MANUAL
1575,193,568,21.5,0,TRUE,MANUAL
1576,193,571,21.5,0,TRUE,MANUAL
1577,193,664,4.25,0,TRUE,MANUAL
1578,193,701,14.5,0,TRUE,MANUAL
1579,194,25,3.98,0,TRUE,MANUAL
1580,194,111,4.65,0,TRUE,MANUAL
1581,194,113,4.9,0,TRUE,MANUAL
1582,194,159,1.55,0,TRUE,MANUAL
1583,194,249,4.95,0,TRUE,MANUAL
1584,194,254,11.5,0,TRUE,MANUAL
1585,194,297,5.1,0,TRUE,MANUAL
1586,194,367,8.8,0,TRUE,MANUAL
1587,194,371,2.38,0,TRUE,MANUAL
1588,194,417,4.1,0,TRUE,MANUAL
1589,194,429,4.15,0,TRUE,MANUAL
1590,194,522,3.68,0,TRUE,MANUAL
1591,194,534,4.4,0,TRUE,MANUAL
1592,194,543,4.95,0,TRUE,MANUAL
1593,194,553,6.2,0,TRUE,MANUAL
1594,194,571,22.5,0,TRUE,MANUAL
1595,194,650,6.95,0,TRUE,MANUAL
1596,194,652,7.65,0,TRUE,MANUAL
1597,194,664,3.5,0,TRUE,MANUAL
1598,194,676,6.9,0,TRUE,MANUAL
1599,194,712,8.65,0,TRUE,MANUAL
1600,195,23,3.78,0,TRUE,MANUAL
1601,195,25,3.98,0,TRUE,MANUAL
1602,195,80,15.0,0,TRUE,MANUAL
1603,195,81,15.0,0,TRUE,MANUAL
1604,195,87,16.0,0,TRUE,MANUAL
1605,195,113,4.95,0,TRUE,MANUAL
1606,195,126,1.1,0,TRUE,MANUAL
1607,195,284,1.95,0,TRUE,MANUAL
1608,195,297,4.6,0,TRUE,MANUAL
1609,195,312,5.2,0,TRUE,MANUAL
1610,195,348,4.4,0,TRUE,MANUAL
1611,195,364,8.8,0,TRUE,MANUAL
1612,195,430,4.15,0,TRUE,MANUAL
1613,195,529,4.68,0,TRUE,MANUAL
1614,195,553,6.25,0,TRUE,MANUAL
1615,195,664,4.95,0,TRUE,MANUAL
1616,197,23,3.95,0,TRUE,MANUAL
1617,197,25,3.98,0,TRUE,MANUAL
1618,197,111,4.99,0,TRUE,MANUAL
1619,197,126,1.15,0,TRUE,MANUAL
1620,197,138,2.38,0,TRUE,MANUAL
1621,197,297,4.6,0,TRUE,MANUAL
1622,197,496,12.9,0,TRUE,MANUAL
1623,197,534,3.95,0,TRUE,MANUAL
1624,197,587,10.95,0,TRUE,MANUAL
1625,197,652,7.45,0,TRUE,MANUAL
1626,198,23,3.78,0,TRUE,MANUAL
1627,198,70,5.85,0,TRUE,MANUAL
1628,198,75,5.9,0,TRUE,MANUAL
1629,198,111,4.45,0,TRUE,MANUAL
1630,198,460,5.9,0,TRUE,MANUAL
1631,198,522,2.99,0,TRUE,MANUAL
1632,198,544,2.86,0,TRUE,MANUAL
1633,198,623,5.5,0,TRUE,MANUAL
1634,198,625,5.5,0,TRUE,MANUAL
1635,198,676,7.6,0,TRUE,MANUAL
1636,199,111,4.99,0,TRUE,MANUAL
1637,199,423,4.95,0,TRUE,MANUAL
1638,201,23,3.95,0,TRUE,MANUAL
1639,201,111,4.99,0,TRUE,MANUAL
1640,201,274,29.95,0,TRUE,MANUAL
1641,201,312,5.4,0,TRUE,MANUAL
1642,201,364,9.9,0,TRUE,MANUAL
1643,201,553,5.9,0,TRUE,MANUAL
1644,203,23,3.75,0,TRUE,MANUAL
1645,203,25,3.98,0,TRUE,MANUAL
1646,203,64,2.85,0,TRUE,MANUAL
1647,203,68,6.45,0,TRUE,MANUAL
1648,203,73,6.2,0,TRUE,MANUAL
1649,203,98,5.5,0,TRUE,MANUAL
1650,203,111,4.99,0,TRUE,MANUAL
1651,203,138,2.2,0,TRUE,MANUAL
1652,203,148,1.45,0,TRUE,MANUAL
1653,203,159,1.38,0,TRUE,MANUAL
1654,203,168,2.25,0,TRUE,MANUAL
1655,203,241,6.2,0,TRUE,MANUAL
1656,203,249,5.25,0,TRUE,MANUAL
1657,203,254,10.95,0,TRUE,MANUAL
1658,203,284,2.0,0,TRUE,MANUAL
1659,203,297,4.4,0,TRUE,MANUAL
1660,203,355,9.9,0,TRUE,MANUAL
1661,203,376,8.2,0,TRUE,MANUAL
1662,203,386,9.95,0,TRUE,MANUAL
1663,203,389,5.8,0,TRUE,MANUAL
1664,203,397,9.9,0,TRUE,MANUAL
1665,203,418,4.1,0,TRUE,MANUAL
1666,203,497,3.5,0,TRUE,MANUAL
1667,203,507,4.45,0,TRUE,MANUAL
1668,203,512,3.85,0,TRUE,MANUAL
1669,203,522,3.65,0,TRUE,MANUAL
1670,203,534,3.95,0,TRUE,MANUAL
1671,203,539,3.4,0,TRUE,MANUAL
1672,203,541,4.9,0,TRUE,MANUAL
1673,203,553,5.65,0,TRUE,MANUAL
1674,203,571,19.5,0,TRUE,MANUAL
1675,203,587,10.45,0,TRUE,MANUAL
1676,203,591,13.65,0,TRUE,MANUAL
1677,203,620,16.5,0,TRUE,MANUAL
1678,203,637,16.0,0,TRUE,MANUAL
1679,203,652,7.25,0,TRUE,MANUAL
1680,203,664,6.35,0,TRUE,MANUAL
1681,203,670,6.9,0,TRUE,MANUAL
1682,204,25,3.98,0,TRUE,MANUAL
1683,204,111,4.4,0,TRUE,MANUAL
1684,204,235,3.4,0,TRUE,MANUAL
1685,204,266,19.9,0,TRUE,MANUAL
1686,204,418,5.9,0,TRUE,MANUAL
1687,204,529,5.9,0,TRUE,MANUAL
1688,204,634,13.9,0,TRUE,MANUAL
1689,204,652,7.85,0,TRUE,MANUAL
1690,206,23,3.95,0,TRUE,MANUAL
1691,206,495,13.9,0,TRUE,MANUAL
1692,353,23,3.1,0,TRUE,MANUAL
1693,353,111,3.9,0,TRUE,MANUAL
1694,353,522,3.3,0,TRUE,MANUAL
